"","terminal_model","date_sold","date_repaired","part_code","failure_description"
"1735","A",2019-12-22,NA,"S01",NA
"1736","A",2018-03-05,NA,"K01",NA
"1737","A",2017-05-18,NA,"K01",NA
"1738","A",2019-12-30,NA,"K01",NA
"1739","A",2017-12-08,NA,"S01",NA
"1740","A",2017-06-13,2019-06-17,"S01","Screen shutdown"
"1741","A",2019-02-02,2019-06-12,"S01","Screen shutdown"
"1742","A",2019-12-24,NA,"K01",NA
"1743","A",2017-08-19,2018-06-28,"S01","Screen shutdown"
"1744","A",2019-06-01,NA,"S01",NA
"1745","A",2017-07-18,NA,"S01",NA
"1746","A",2017-10-01,2019-12-05,"S01","Screen flickering"
"1747","A",2018-05-26,2019-05-09,"K01","Key not responding"
"1748","A",2019-02-26,NA,"S01",NA
"1749","A",2019-12-09,NA,"K01",NA
"1750","A",2018-12-10,2019-09-01,"S01","Screen shutdown"
"1751","A",2018-07-26,2019-07-20,"K01","Key not responding"
"1752","A",2019-01-30,NA,"S01",NA
"1753","A",2018-06-22,2018-09-17,"K01","Key not responding"
"1754","A",2018-12-29,NA,"S01",NA
"1755","A",2018-04-16,NA,"S01",NA
"1756","A",2019-03-29,2019-04-30,"K01","Key not responding"
"1757","A",2018-05-24,NA,"S01",NA
"1758","A",2019-11-29,NA,"S01",NA
"1759","A",2019-12-26,NA,"S01",NA
"1760","A",2019-07-06,NA,"S01",NA
"1761","A",2017-03-15,2017-05-16,"K01","Key not responding"
"1762","A",2019-04-13,2019-04-24,"K01","Key not responding"
"1763","A",2017-06-27,NA,"S01",NA
"1764","A",2018-10-09,NA,"S01",NA
"1765","A",2018-01-12,2019-06-21,"S01","Screen flickering"
"1766","A",2019-12-29,NA,"K01",NA
"1767","A",2018-04-16,NA,"S01",NA
"1768","A",2019-12-22,NA,"K01",NA
"1769","A",2018-12-21,NA,"S01",NA
"1770","A",2018-06-26,NA,"S01",NA
"1771","A",2017-04-07,NA,"S01",NA
"1772","A",2018-12-16,2019-01-16,"K01","Key not responding"
"1773","A",2018-01-31,NA,"S01",NA
"1774","A",2018-12-27,NA,"S01",NA
"1775","A",2018-12-07,2020-01-10,"K01","Key not responding"
"1776","A",2019-01-20,2019-03-10,"K01","Key not responding"
"1777","A",2019-02-15,NA,"S01",NA
"1778","A",2019-09-22,NA,"S01",NA
"1779","A",2019-05-07,NA,"K01",NA
"1780","A",2017-12-19,NA,"S01",NA
"1781","A",2019-03-13,NA,"S01",NA
"1782","A",2017-01-01,2019-09-09,"S01","Screen flickering"
"1783","A",2019-12-14,NA,"K01",NA
"1784","A",2019-10-31,NA,"K01",NA
"1785","A",2019-04-08,NA,"S01",NA
"1786","A",2017-09-14,2019-03-27,"K01","Key not responding"
"1787","A",2019-10-16,NA,"S01",NA
"1788","A",2017-03-15,2017-04-08,"K01","Key not responding"
"1789","A",2019-12-02,NA,"K01",NA
"1790","A",2017-12-18,NA,"S01",NA
"1791","A",2019-12-30,NA,"S01",NA
"1792","A",2018-04-04,NA,"S01",NA
"1793","A",2019-12-23,NA,"K01",NA
"1794","A",2019-10-24,NA,"S01",NA
"1795","A",2019-12-13,NA,"S01",NA
"1796","A",2019-04-16,NA,"K01",NA
"1797","A",2017-12-23,NA,"K01",NA
"1798","A",2019-12-07,NA,"S01",NA
"1799","A",2019-12-02,NA,"S01",NA
"1800","A",2019-11-26,NA,"S01",NA
"1801","A",2017-01-27,2017-04-03,"K01","Key not responding"
"1802","A",2019-10-31,NA,"S01",NA
"1803","A",2019-05-17,NA,"S01",NA
"1804","A",2019-11-18,2019-11-24,"S01","Screen shutdown"
"1805","A",2019-07-30,NA,"S01",NA
"1806","A",2018-09-23,NA,"S01",NA
"1807","A",2018-12-31,2019-01-21,"K01","Key not responding"
"1808","A",2019-04-19,2019-04-27,"K01","Key not responding"
"1809","A",2017-12-16,2019-09-13,"S01","Screen flickering"
"1810","A",2018-11-18,NA,"K01",NA
"1811","A",2018-12-07,2019-01-19,"K01","Key not responding"
"1812","A",2019-04-15,NA,"S01",NA
"1813","A",2018-10-09,2018-10-30,"K01","Key not responding"
"1814","A",2017-07-23,NA,"S01",NA
"1815","A",2018-02-24,NA,"K01",NA
"1816","A",2019-05-30,NA,"S01",NA
"1817","A",2019-05-15,NA,"S01",NA
"1818","A",2018-12-31,NA,"S01",NA
"1819","A",2017-12-12,2018-10-03,"S01","Screen shutdown"
"1820","A",2018-09-12,2019-01-08,"K01","Key not responding"
"1821","A",2019-10-06,NA,"S01",NA
"1822","A",2019-12-24,NA,"S01",NA
"1823","A",2018-11-17,NA,"K01",NA
"1824","A",2019-09-22,NA,"K01",NA
"1825","A",2019-06-01,NA,"K01",NA
"1826","A",2019-03-11,2019-07-10,"K01","Key not responding"
"1827","A",2018-12-15,NA,"S01",NA
"1828","A",2017-12-20,NA,"S01",NA
"1829","A",2019-03-01,NA,"S01",NA
"1830","A",2019-11-04,NA,"K01",NA
"1831","A",2019-06-02,2019-06-19,"K01","Key not responding"
"1832","A",2018-12-06,NA,"K01",NA
"1833","A",2019-01-06,2019-06-26,"S01","Screen shutdown"
"1834","A",2019-05-01,NA,"S01",NA
"1835","A",2019-07-19,NA,"S01",NA
"1836","A",2019-07-12,NA,"S01",NA
"1837","A",2019-05-15,2019-07-14,"K01","Key not responding"
"1838","A",2019-12-08,NA,"K01",NA
"1839","A",2019-10-14,NA,"S01",NA
"1840","A",2017-04-12,2019-08-06,"K01","Key not responding"
"1841","A",2019-12-28,NA,"K01",NA
"1842","A",2019-06-22,NA,"S01",NA
"1843","A",2019-05-11,NA,"S01",NA
"1844","A",2019-04-12,NA,"S01",NA
"1845","A",2017-12-10,2018-01-26,"K01","Key not responding"
"1846","A",2019-09-26,NA,"S01",NA
"1847","A",2019-05-16,NA,"S01",NA
"1848","A",2017-02-09,2019-10-17,"S01","Screen flickering"
"1849","A",2019-01-03,NA,"S01",NA
"1850","A",2017-11-17,NA,"S01",NA
"1851","A",2019-08-14,2019-10-23,"K01","Key not responding"
"1852","A",2019-01-22,NA,"S01",NA
"1853","A",2019-06-04,NA,"S01",NA
"1854","A",2019-08-11,NA,"S01",NA
"1855","A",2018-12-11,NA,"S01",NA
"1856","A",2019-11-23,NA,"S01",NA
"1857","A",2018-11-27,NA,"S01",NA
"1858","A",2018-09-26,NA,"S01",NA
"1859","A",2019-09-10,NA,"S01",NA
"1860","A",2019-01-26,NA,"K01",NA
"1861","A",2018-12-29,NA,"S01",NA
"1862","A",2017-02-04,2018-07-01,"K01","Key not responding"
"1863","A",2019-02-06,NA,"S01",NA
"1864","A",2017-11-11,2018-01-26,"K01","Key not responding"
"1865","A",2019-11-15,NA,"S01",NA
"1866","A",2017-10-12,2019-08-10,"K01","Key not responding"
"1867","A",2018-08-04,2019-06-22,"K01","Key not responding"
"1868","A",2017-11-23,NA,"S01",NA
"1869","A",2018-12-21,NA,"S01",NA
"1870","A",2019-04-13,2019-07-28,"K01","Key not responding"
"1871","A",2017-06-10,NA,"S01",NA
"1872","A",2019-08-19,2019-09-10,"K01","Key not responding"
"1873","A",2019-09-27,NA,"K01",NA
"1874","A",2019-10-08,NA,"S01",NA
"1875","A",2017-04-13,2018-03-06,"K01","Key not responding"
"1876","A",2018-01-12,2020-01-04,"S01","Screen flickering"
"1877","A",2018-05-27,2018-07-16,"K01","Key not responding"
"1878","A",2018-07-27,NA,"S01",NA
"1879","A",2019-06-18,NA,"K01",NA
"1880","A",2017-03-01,NA,"S01",NA
"1881","A",2018-07-12,NA,"S01",NA
"1882","A",2018-08-04,NA,"S01",NA
"1883","A",2018-01-30,NA,"K01",NA
"1884","A",2019-09-25,NA,"S01",NA
"1885","A",2018-12-31,NA,"S01",NA
"1886","A",2019-10-29,NA,"S01",NA
"1887","A",2019-06-30,NA,"S01",NA
"1888","A",2019-08-02,2019-12-07,"K01","Key not responding"
"1889","A",2017-03-09,2019-05-15,"S01","Screen flickering"
"1890","A",2018-06-18,2018-06-21,"K01","Key not responding"
"1891","A",2019-12-01,NA,"S01",NA
"1892","A",2019-05-01,NA,"S01",NA
"1893","A",2018-06-01,NA,"S01",NA
"1894","A",2019-12-16,NA,"S01",NA
"1895","A",2019-07-02,NA,"S01",NA
"1896","A",2017-12-19,2017-12-25,"K01","Key not responding"
"1897","A",2019-05-04,NA,"S01",NA
"1898","A",2018-02-26,2019-01-11,"S01","Screen shutdown"
"1899","A",2017-07-03,2017-11-20,"K01","Key not responding"
"1900","A",2019-12-04,NA,"S01",NA
"1901","A",2018-03-28,2018-08-11,"S01","Screen shutdown"
"1902","A",2019-02-25,NA,"S01",NA
"1903","A",2019-11-30,NA,"S01",NA
"1904","A",2017-07-26,2019-06-13,"K01","Key not responding"
"1905","A",2018-08-26,NA,"S01",NA
"1906","A",2019-05-19,NA,"K01",NA
"1907","A",2017-04-03,2018-08-30,"K01","Key not responding"
"1908","A",2019-04-14,NA,"S01",NA
"1909","A",2017-09-13,NA,"S01",NA
"1910","A",2019-12-04,NA,"S01",NA
"1911","A",2019-11-19,NA,"S01",NA
"1912","A",2018-03-17,2019-04-22,"K01","Key not responding"
"1913","A",2019-09-30,NA,"S01",NA
"1914","A",2017-12-29,2018-06-06,"K01","Key not responding"
"1915","A",2019-03-13,NA,"S01",NA
"1916","A",2019-10-10,NA,"S01",NA
"1917","A",2017-08-20,2018-06-10,"K01","Key not responding"
"1918","A",2019-01-01,2019-03-28,"K01","Key not responding"
"1919","A",2017-10-02,2019-10-02,"K01","Key not responding"
"1920","A",2018-11-15,NA,"S01",NA
"1921","A",2019-07-31,NA,"S01",NA
"1922","A",2019-12-20,NA,"S01",NA
"1923","A",2018-07-28,NA,"S01",NA
"1924","A",2017-04-04,2018-09-02,"S01","Screen shutdown"
"1925","A",2018-04-20,2018-05-28,"K01","Key not responding"
"1926","A",2017-12-30,2018-11-15,"K01","Key not responding"
"1927","A",2018-09-08,NA,"K01",NA
"1928","A",2019-06-01,2019-07-18,"K01","Key not responding"
"1929","A",2018-06-28,2018-09-11,"S01","Screen shutdown"
"1930","A",2019-11-01,NA,"K01",NA
"1931","A",2019-09-27,NA,"S01",NA
"1932","A",2018-07-12,NA,"S01",NA
"1933","A",2019-12-22,NA,"S01",NA
"1934","A",2019-09-10,NA,"K01",NA
"1935","A",2018-12-13,NA,"S01",NA
"1936","A",2018-12-27,NA,"S01",NA
"1937","A",2018-07-07,NA,"S01",NA
"1938","A",2017-10-22,NA,"S01",NA
"1939","A",2019-07-30,NA,"S01",NA
"1940","A",2017-06-13,2018-09-15,"K01","Key not responding"
"1941","A",2018-05-22,NA,"S01",NA
"1942","A",2018-10-25,NA,"K01",NA
"1943","A",2017-07-15,2017-10-02,"K01","Key not responding"
"1944","A",2018-04-04,2018-04-29,"K01","Key not responding"
"1945","A",2019-04-07,2019-12-28,"K01","Key not responding"
"1946","A",2018-12-15,NA,"S01",NA
"1947","A",2019-05-19,NA,"S01",NA
"1948","A",2018-10-23,NA,"K01",NA
"1949","A",2018-12-30,NA,"K01",NA
"1950","A",2019-07-31,2019-08-22,"K01","Key not responding"
"1951","A",2018-02-06,2019-03-07,"K01","Key not responding"
"1952","A",2018-04-27,NA,"S01",NA
"1953","A",2019-09-03,NA,"S01",NA
"1954","A",2019-12-02,NA,"S01",NA
"1955","A",2018-01-14,NA,"K01",NA
"1956","A",2018-12-07,NA,"S01",NA
"1957","A",2018-11-23,2018-11-25,"K01","Key not responding"
"1958","A",2018-03-02,NA,"S01",NA
"1959","A",2019-03-12,NA,"S01",NA
"1960","A",2019-06-05,NA,"S01",NA
"1961","A",2018-10-23,2018-11-10,"K01","Key not responding"
"1962","A",2019-07-28,NA,"S01",NA
"1963","A",2019-06-16,NA,"K01",NA
"1964","A",2019-09-11,NA,"S01",NA
"1965","A",2018-03-21,2018-06-08,"K01","Key not responding"
"1966","A",2019-05-23,NA,"S01",NA
"1967","A",2017-11-17,2019-11-25,"S01","Screen flickering"
"1968","A",2018-08-29,NA,"S01",NA
"1969","A",2019-11-26,NA,"K01",NA
"1970","A",2018-05-26,NA,"S01",NA
"1971","A",2019-07-01,NA,"S01",NA
"1972","A",2018-12-23,NA,"S01",NA
"1973","A",2017-06-11,2019-06-24,"K01","Key not responding"
"1974","A",2019-12-08,2020-01-11,"K01","Key not responding"
"1975","A",2019-05-06,NA,"S01",NA
"1976","A",2017-04-24,2017-04-27,"K01","Key not responding"
"1977","A",2019-11-24,NA,"K01",NA
"1978","A",2019-06-19,NA,"S01",NA
"1979","A",2018-05-28,NA,"K01",NA
"1980","A",2017-11-04,2018-10-16,"S01","Screen shutdown"
"1981","A",2019-08-18,NA,"S01",NA
"1982","A",2018-08-03,2018-08-16,"K01","Key not responding"
"1983","A",2018-05-21,NA,"S01",NA
"1984","A",2018-10-15,NA,"S01",NA
"1985","A",2019-06-01,NA,"S01",NA
"1986","A",2018-08-04,2018-08-10,"K01","Key not responding"
"1987","A",2018-02-19,NA,"K01",NA
"1988","A",2018-12-27,2019-08-12,"S01","Screen shutdown"
"1989","A",2018-12-08,NA,"S01",NA
"1990","A",2018-11-21,NA,"S01",NA
"1991","A",2018-02-13,NA,"S01",NA
"1992","A",2019-08-12,NA,"K01",NA
"1993","A",2019-09-12,2019-10-04,"K01","Key not responding"
"1994","A",2019-01-27,NA,"S01",NA
"1995","A",2018-10-26,NA,"K01",NA
"1996","A",2018-05-01,NA,"S01",NA
"1997","A",2019-06-14,NA,"K01",NA
"1998","A",2019-02-16,NA,"S01",NA
"1999","A",2019-12-15,NA,"S01",NA
"2000","A",2019-03-19,2019-11-04,"K01","Key not responding"
"2001","A",2019-11-11,NA,"S01",NA
"2002","A",2019-05-19,NA,"S01",NA
"2003","A",2017-08-20,2019-01-07,"S01","Screen flickering"
"2004","A",2018-08-07,NA,"S01",NA
"2005","A",2018-09-11,NA,"S01",NA
"2006","A",2017-01-06,2019-05-04,"S01","Screen flickering"
"2007","A",2019-08-17,NA,"S01",NA
"2008","A",2019-12-25,NA,"S01",NA
"2009","A",2018-05-05,NA,"S01",NA
"2010","A",2019-12-12,NA,"K01",NA
"2011","A",2018-05-13,NA,"S01",NA
"2012","A",2018-12-23,NA,"S01",NA
"2013","A",2017-09-18,NA,"S01",NA
"2014","A",2019-11-21,NA,"S01",NA
"2015","A",2019-12-09,NA,"S01",NA
"2016","A",2019-06-11,NA,"S01",NA
"2017","A",2018-12-15,NA,"S01",NA
"2018","A",2018-08-30,NA,"S01",NA
"2019","A",2017-02-21,NA,"K01",NA
"2020","A",2019-03-10,NA,"S01",NA
"2021","A",2019-12-23,NA,"S01",NA
"2022","A",2018-10-30,2019-12-04,"K01","Key not responding"
"2023","A",2017-11-20,NA,"K01",NA
"2024","A",2019-12-15,NA,"K01",NA
"2025","A",2019-05-05,NA,"S01",NA
"2026","A",2018-02-15,2019-08-09,"S01","Screen shutdown"
"2027","A",2019-07-04,NA,"S01",NA
"2028","A",2018-03-10,2019-06-24,"K01","Key not responding"
"2029","A",2017-02-22,NA,"K01",NA
"2030","A",2019-04-16,NA,"S01",NA
"2031","A",2019-03-06,NA,"K01",NA
"2032","A",2018-03-03,2018-03-18,"K01","Key not responding"
"2033","A",2019-03-17,NA,"S01",NA
"2034","A",2019-06-12,NA,"S01",NA
"2035","A",2019-12-24,NA,"K01",NA
"2036","A",2018-04-01,NA,"S01",NA
"2037","A",2017-12-16,2018-07-11,"K01","Key not responding"
"2038","A",2019-03-27,NA,"S01",NA
"2039","A",2018-11-21,NA,"S01",NA
"2040","A",2019-04-10,NA,"S01",NA
"2041","A",2019-12-09,NA,"S01",NA
"2042","A",2019-03-11,NA,"K01",NA
"2043","A",2019-06-20,NA,"S01",NA
"2044","A",2017-10-26,NA,"S01",NA
"2045","A",2018-09-10,2018-12-02,"K01","Key not responding"
"2046","A",2017-08-01,NA,"S01",NA
"2047","A",2019-01-23,NA,"S01",NA
"2048","A",2019-12-06,NA,"S01",NA
"2049","A",2019-10-07,NA,"K01",NA
"2050","A",2017-03-29,2019-02-17,"S01","Screen flickering"
"2051","A",2018-07-02,NA,"S01",NA
"2052","A",2018-07-08,NA,"S01",NA
"2053","A",2017-04-16,2017-08-01,"K01","Key not responding"
"2054","A",2018-12-18,NA,"S01",NA
"2055","A",2019-05-30,NA,"S01",NA
"2056","A",2019-01-10,2019-01-14,"K01","Key not responding"
"2057","A",2018-12-14,NA,"S01",NA
"2058","A",2019-09-01,NA,"S01",NA
"2059","A",2018-04-13,NA,"S01",NA
"2060","A",2018-07-20,NA,"S01",NA
"2061","A",2019-12-24,NA,"S01",NA
"2062","A",2019-10-03,2019-10-12,"K01","Key not responding"
"2063","A",2019-09-09,2019-11-02,"K01","Key not responding"
"2064","A",2018-02-10,2018-12-03,"K01","Key not responding"
"2065","A",2019-11-04,2019-11-06,"K01","Key not responding"
"2066","A",2018-09-12,2019-05-29,"S01","Screen shutdown"
"2067","A",2017-07-19,2017-08-20,"K01","Key not responding"
"2068","A",2017-01-23,2019-11-23,"K01","Key not responding"
"2069","A",2019-01-05,2019-03-22,"K01","Key not responding"
"2070","A",2018-09-13,2019-10-31,"K01","Key not responding"
"2071","A",2017-01-23,2019-09-25,"S01","Screen shutdown"
"2072","A",2018-10-07,NA,"S01",NA
"2073","A",2019-10-08,NA,"S01",NA
"2074","A",2018-12-29,NA,"S01",NA
"2075","A",2018-10-24,NA,"S01",NA
"2076","A",2018-04-05,NA,"S01",NA
"2077","A",2019-06-10,NA,"S01",NA
"2078","A",2019-05-12,2019-09-05,"K01","Key not responding"
"2079","A",2019-05-26,NA,"K01",NA
"2080","A",2019-08-16,NA,"S01",NA
"2081","A",2018-08-08,2018-10-11,"K01","Key not responding"
"2082","A",2018-07-10,2019-03-04,"K01","Key not responding"
"2083","A",2019-03-21,2019-05-28,"K01","Key not responding"
"2084","A",2018-05-18,NA,"S01",NA
"2085","A",2017-10-26,NA,"S01",NA
"2086","A",2019-11-10,NA,"S01",NA
"2087","A",2019-12-30,NA,"S01",NA
"2088","A",2018-06-19,NA,"S01",NA
"2089","A",2018-06-12,NA,"K01",NA
"2090","A",2017-12-09,2018-02-05,"K01","Key not responding"
"2091","A",2018-10-21,NA,"K01",NA
"2092","A",2018-05-28,2019-01-13,"K01","Key not responding"
"2093","A",2019-12-11,NA,"K01",NA
"2094","A",2019-06-18,2019-06-26,"S01","Screen shutdown"
"2095","A",2019-09-17,2019-09-29,"K01","Key not responding"
"2096","A",2018-12-28,NA,"S01",NA
"2097","A",2019-08-26,NA,"S01",NA
"2098","A",2018-09-05,NA,"S01",NA
"2099","A",2017-12-20,2017-12-30,"K01","Key not responding"
"2100","A",2019-08-18,NA,"K01",NA
"2101","A",2017-06-19,2017-06-22,"K01","Key not responding"
"2102","A",2019-04-15,2019-05-14,"K01","Key not responding"
"2103","A",2019-09-14,NA,"S01",NA
"2104","A",2019-10-04,NA,"S01",NA
"2105","A",2019-08-21,2019-10-05,"S01","Screen shutdown"
"2106","A",2019-11-19,NA,"K01",NA
"2107","A",2017-06-27,2017-07-25,"K01","Key not responding"
"2108","A",2017-12-29,2019-06-01,"K01","Key not responding"
"2109","A",2019-12-14,NA,"S01",NA
"2110","A",2018-12-24,NA,"K01",NA
"2111","A",2018-12-03,NA,"S01",NA
"2112","A",2019-06-05,NA,"S01",NA
"2113","A",2017-01-10,NA,"S01",NA
"2114","A",2018-07-27,NA,"S01",NA
"2115","A",2019-12-31,NA,"S01",NA
"2116","A",2017-12-27,NA,"S01",NA
"2117","A",2019-06-13,NA,"S01",NA
"2118","A",2019-12-13,NA,"S01",NA
"2119","A",2019-06-30,NA,"K01",NA
"2120","A",2017-04-28,2018-06-06,"K01","Key not responding"
"2121","A",2018-11-12,NA,"S01",NA
"2122","A",2017-08-13,2019-09-27,"S01","Screen flickering"
"2123","A",2018-05-22,2018-06-11,"K01","Key not responding"
"2124","A",2019-12-26,NA,"S01",NA
"2125","A",2019-11-30,NA,"S01",NA
"2126","A",2019-11-29,NA,"S01",NA
"2127","A",2017-04-07,NA,"K01",NA
"2128","A",2019-05-11,2019-10-13,"K01","Key not responding"
"2129","A",2019-03-07,NA,"K01",NA
"2130","A",2019-08-11,2019-12-10,"K01","Key not responding"
"2131","A",2019-01-15,NA,"S01",NA
"2132","A",2018-12-26,NA,"S01",NA
"2133","A",2017-01-19,2017-03-08,"K01","Key not responding"
"2134","A",2019-10-13,2020-01-01,"K01","Key not responding"
"2135","A",2018-06-07,2019-07-01,"S01","Screen shutdown"
"2136","A",2018-10-10,NA,"S01",NA
"2137","A",2019-08-12,2019-09-24,"K01","Key not responding"
"2138","A",2019-12-04,NA,"K01",NA
"2139","A",2019-03-24,NA,"K01",NA
"2140","A",2019-10-03,NA,"S01",NA
"2141","A",2018-10-25,NA,"S01",NA
"2142","A",2018-12-29,NA,"S01",NA
"2143","A",2018-09-23,NA,"S01",NA
"2144","A",2018-12-15,2018-12-18,"K01","Key not responding"
"2145","A",2018-08-03,NA,"S01",NA
"2146","A",2019-11-23,NA,"S01",NA
"2147","A",2019-11-11,NA,"S01",NA
"2148","A",2018-11-26,NA,"S01",NA
"2149","A",2018-06-29,2019-11-05,"S01","Screen shutdown"
"2150","A",2018-11-12,NA,"S01",NA
"2151","A",2018-11-17,NA,"K01",NA
"2152","A",2019-03-15,2019-04-29,"K01","Key not responding"
"2153","A",2019-08-04,NA,"S01",NA
"2154","A",2019-09-02,NA,"S01",NA
"2155","A",2018-06-03,2018-07-14,"K01","Key not responding"
"2156","A",2019-04-01,NA,"S01",NA
"2157","A",2018-03-11,NA,"S01",NA
"2158","A",2018-08-02,NA,"K01",NA
"2159","A",2018-03-03,NA,"S01",NA
"2160","A",2017-05-28,NA,"S01",NA
"2161","A",2019-11-21,NA,"K01",NA
"2162","A",2018-09-14,2018-09-19,"K01","Key not responding"
"2163","A",2017-11-25,NA,"S01",NA
"2164","A",2017-11-24,NA,"S01",NA
"2165","A",2017-08-29,2019-11-06,"S01","Screen flickering"
"2166","A",2019-12-19,NA,"K01",NA
"2167","A",2018-09-24,NA,"S01",NA
"2168","A",2019-10-18,2019-12-16,"K01","Key not responding"
"2169","A",2019-05-10,NA,"S01",NA
"2170","A",2018-09-14,NA,"S01",NA
"2171","A",2019-03-08,NA,"K01",NA
"2172","A",2017-09-09,NA,"S01",NA
"2173","A",2018-05-04,2019-08-30,"S01","Screen shutdown"
"2174","A",2019-03-17,NA,"S01",NA
"2175","A",2019-07-05,NA,"S01",NA
"2176","A",2018-05-18,NA,"S01",NA
"2177","A",2018-07-01,NA,"S01",NA
"2178","A",2019-12-19,NA,"S01",NA
"2179","A",2017-11-12,NA,"K01",NA
"2180","A",2018-09-16,2019-01-21,"K01","Key not responding"
"2181","A",2019-11-13,NA,"S01",NA
"2182","A",2018-07-13,2019-02-24,"S01","Screen shutdown"
"2183","A",2018-11-04,NA,"S01",NA
"2184","A",2017-12-22,NA,"S01",NA
"2185","A",2017-09-15,2017-10-04,"K01","Key not responding"
"2186","A",2019-04-01,NA,"S01",NA
"2187","A",2018-03-30,2018-07-04,"S01","Screen shutdown"
"2188","A",2019-08-26,NA,"K01",NA
"2189","A",2018-12-29,2019-03-12,"K01","Key not responding"
"2190","A",2018-01-04,NA,"S01",NA
"2191","A",2018-11-07,NA,"S01",NA
"2192","A",2018-02-09,NA,"S01",NA
"2193","A",2017-10-25,NA,"S01",NA
"2194","A",2018-09-09,NA,"K01",NA
"2195","A",2019-11-23,NA,"S01",NA
"2196","A",2019-12-25,NA,"S01",NA
"2197","A",2018-05-11,NA,"S01",NA
"2198","A",2019-11-20,NA,"S01",NA
"2199","A",2019-09-14,NA,"K01",NA
"2200","A",2018-06-30,2019-03-31,"S01","Screen shutdown"
"2201","A",2019-12-17,NA,"K01",NA
"2202","A",2019-02-24,NA,"S01",NA
"2203","A",2019-08-27,NA,"S01",NA
"2204","A",2018-12-29,2019-03-14,"K01","Key not responding"
"2205","A",2019-05-02,NA,"K01",NA
"2206","A",2018-05-26,2019-09-05,"S01","Screen shutdown"
"2207","A",2019-11-25,NA,"K01",NA
"2208","A",2019-11-25,2019-12-22,"K01","Key not responding"
"2209","A",2018-10-09,NA,"K01",NA
"2210","A",2019-12-07,NA,"S01",NA
"2211","A",2019-06-03,NA,"S01",NA
"2212","A",2018-02-17,2020-01-19,"K01","Key not responding"
"2213","A",2017-08-02,2018-12-27,"S01","Screen shutdown"
"2214","A",2018-08-16,2019-01-19,"S01","Screen shutdown"
"2215","A",2018-04-24,NA,"S01",NA
"2216","A",2019-09-13,NA,"S01",NA
"2217","A",2017-04-01,2018-11-14,"K01","Key not responding"
"2218","A",2017-05-26,2017-08-29,"K01","Key not responding"
"2219","A",2019-09-19,NA,"S01",NA
"2220","A",2019-12-01,NA,"K01",NA
"2221","A",2019-05-29,2019-06-01,"K01","Key not responding"
"2222","A",2019-01-04,2019-06-16,"S01","Screen shutdown"
"2223","A",2019-11-28,NA,"K01",NA
"2224","A",2018-03-04,2018-10-29,"S01","Screen shutdown"
"2225","A",2019-12-15,NA,"K01",NA
"2226","A",2019-02-15,NA,"S01",NA
"2227","A",2019-09-28,2019-10-14,"S01","Screen shutdown"
"2228","A",2017-05-20,2018-03-31,"K01","Key not responding"
"2229","A",2017-07-01,2019-07-13,"S01","Screen shutdown"
"2230","A",2018-11-22,2019-01-21,"S01","Screen shutdown"
"2231","A",2017-01-26,NA,"S01",NA
"2232","A",2018-12-14,NA,"K01",NA
"2233","A",2018-07-13,NA,"K01",NA
"2234","A",2019-10-28,NA,"S01",NA
"2235","A",2018-12-04,NA,"S01",NA
"2236","A",2018-11-03,2019-10-27,"S01","Screen shutdown"
"2237","A",2017-03-15,2017-06-13,"K01","Key not responding"
"2238","A",2019-08-04,NA,"S01",NA
"2239","A",2019-12-07,NA,"K01",NA
"2240","A",2019-05-11,2019-06-23,"K01","Key not responding"
"2241","A",2017-10-29,2018-03-30,"K01","Key not responding"
"2242","A",2017-12-30,NA,"S01",NA
"2243","A",2018-07-07,2018-07-19,"K01","Key not responding"
"2244","A",2019-12-12,NA,"S01",NA
"2245","A",2019-12-25,NA,"S01",NA
"2246","A",2019-06-29,2019-07-27,"K01","Key not responding"
"2247","A",2019-01-24,NA,"K01",NA
"2248","A",2019-06-27,NA,"K01",NA
"2249","A",2019-06-29,NA,"S01",NA
"2250","A",2019-12-22,NA,"S01",NA
"2251","A",2017-06-20,NA,"S01",NA
"2252","A",2018-09-21,NA,"S01",NA
"2253","A",2017-12-01,2019-02-10,"S01","Screen shutdown"
"2254","A",2019-03-03,NA,"S01",NA
"2255","A",2019-07-17,NA,"S01",NA
"2256","A",2019-01-02,2019-01-29,"K01","Key not responding"
"2257","A",2019-01-30,NA,"K01",NA
"2258","A",2019-01-07,NA,"S01",NA
"2259","A",2019-11-20,NA,"S01",NA
"2260","A",2018-04-03,2018-06-28,"K01","Key not responding"
"2261","A",2019-04-21,NA,"S01",NA
"2262","A",2019-01-16,NA,"S01",NA
"2263","A",2019-12-19,NA,"S01",NA
"2264","A",2019-11-13,NA,"S01",NA
"2265","A",2017-08-25,NA,"S01",NA
"2266","A",2017-05-03,2018-12-18,"K01","Key not responding"
